Gender,PROGN,IMMIG,LANGN,REPEAT,FAMSUP,ESCS,municipality_size,degree_of_competition,external_evaluation,math_grouping,additional_math_classes,track_student_attendance,SCHLTYPE,SCHSIZE,PROATCE,PROPSUPP,INSTLEAD,RATCMP1,STAFFSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP,SCHAUTO_ORDINAL,EDUSHORT_binned
Male,Academic,Native student,Italian,Never repeated,0.2471,0.1549,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Male,Academic,Native student,Italian,Repeated at lease once,0.9471,-0.5619,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,,1.3643,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.0328,-0.1616,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.7567,0.3429,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.2111,-0.8697,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Immig student,Other,Repeated at lease once,-1.0309,-1.8875,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,,-1.2613,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Other,Never repeated,-0.264,-1.2171,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,0.9437,-0.0355,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Repeated at lease once,1.8244,-1.0233,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.253,-0.6665,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,1.5434,-0.1526,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Male,Academic,Native student,Italian,Never repeated,0.9601,0.4331,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,1.7384,1.2006,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.6988,-0.1043,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,0.3865,0.6093,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Immig student,Other,Never repeated,,-1.5318,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Other,Never repeated,,-0.4957,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.5232,0.1365,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Other,Never repeated,0.0814,0.905,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Immig student,Other,Repeated at lease once,-0.6908,-1.1894,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,-0.2862,0.6414,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Male,Academic,Native student,Italian,Never repeated,,-0.5361,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Male,Academic,Native student,Italian,Never repeated,-0.8027,-0.8074,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Never repeated,0.2038,1.3498,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Italian,Repeated at lease once,,-1.6767,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Male,Academic,Immig student,Other,Never repeated,0.1578,-0.5904,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Female,Academic,Native student,Other,Never repeated,0.2875,-0.5294,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,No,For all classes,Yes,Yes,Public,696.0,0.3798,0.2174,0.6515,1.2658,0.6798,-0.4084,1.189,16-20 students,Some support from education authorities,-0.5687,-0.8382,2.0,Low
Male,Technical,Immig student,,,,,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Male,Technical,Native student,Other,Never repeated,-0.3307,0.5125,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Native student,Other,Never repeated,-0.3683,-0.9145,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Native student,Italian,Never repeated,-1.0047,-1.1515,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Native student,Italian,Never repeated,-0.1766,-1.0315,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Male,Technical,Native student,Italian,Never repeated,-0.5506,-0.7102,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Native student,Italian,Never repeated,1.8575,0.0658,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Native student,Italian,Never repeated,-0.1205,-0.1125,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Immig student,Italian,Never repeated,-0.636,-1.9522,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
Female,Technical,Immig student,Italian,Never repeated,-0.9578,-1.1546,A small town (3 000 to about 15 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,No,Yes,Public,248.0,0.5487,0.1579,0.3734,0.2823,1.5435,0.0304,0.9355,16-20 students,Some support from education authorities,0.1831,-0.2896,2.0,Middle
